s,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
681,-0.039110883515971154,-0.07414869495553897,0.5107541626006643,0.518281747000309,0.8058774929123693,0.15548820078361808,0.1871615087454588,0.305493724707079,-0.07016072777109619,-0.4444677732447232,0.26718560119776846,0.5430508224318191,1.0422849203164792,0.04025862702194614,0.3325207095710552,0.5700449234544067,0.47093198521114193,1.5958380597784456,1.1758273445727931,-0.5007886966722616,0.041609447645627094,-0.19469286712853515,0.05978567364025178,-0.26679085538751646,0.08930687058484658,0.8369741853590431,1.4970581681970434,0.237383167843396,1.2012358097761604,-0.042157666802150565,0.120751192201923,0.20966043670559234,-0.8216686533056877,-0.14460656548078882,-0.32225011217456645,-0.28441049863549395,-0.3283459369502115,-0.2945648190320206,0.08134848104690727,0.029838361506329725,-0.31383014303413165,-0.7163785135706403,0.600084504681816,0.13173571004074172,-0.8243442276231292,-0.24916493335151021,0.9696100228815422,0.39053391369011925,-0.3952152374774956,0.8193546616095566,-0.46623602293121497,-0.6947334320145271,0.08809196354162825,-0.257691259838773,-0.4366010978061917,0.48321510506659543,-0.8194642636961705,-0.27803802694487595,0.44859296703795337,-0.5965558581128679,-0.7099762785840783,0.7476859514184254,-0.42868615567951757,0.7116811122172373,-1.1666327069778677,-0.1476472566200032,0.16548998290605976,-0.4276280177262205,-0.11545576004640318,-0.2878852273663373,-0.257691259838773,-1.064960981924406,0.8678936158545257,-0.7684965366766634,-0.6194889084591741,-0.6657716482010417,1.877194250175433
682,0.0030622901486643214,-0.042389359524654016,0.655404152642688,0.6615525995753013,0.7267085331737587,0.30969886594993734,0.323854926734577,0.2943753937061916,-0.26520815248736296,-0.4631092847975766,0.1716214923269363,0.5642405947046302,1.1119393402184254,-0.10989109420581768,0.5545465406436976,0.6335390892026929,0.481658642063705,1.7158205214665492,1.3883887541894824,-0.43036301481443745,0.04322675864363433,-0.1873433989407651,0.3403191569798102,-0.2554714946396431,0.21896898663024297,0.9450807963780291,0.9269069121348151,0.28369559041727843,1.2989844285502357,0.2509873446811424,0.10594699870976598,0.36102385248836677,-0.6869938689963877,0.03436385236185165,-0.7010840090500244,-0.17457308842708522,-0.4727512888492978,-0.3408486381611642,-0.06849622009194208,0.15289277779400887,-0.28817984420443554,-0.4884508651192895,0.5515179348471022,0.054193184331392336,-0.8587515791964206,-0.30682314946216094,0.8469180113722865,0.5996879012491548,-0.4261495573302593,1.1548726998024494,-0.46447634861569426,-0.6429452015456911,0.07740423635247172,-0.536787158866782,-0.602421963303346,-0.26176691732364055,-0.8699042085265801,-0.031034333617531433,-0.14360688338593794,-0.6749797064497708,-0.8877347336338076,0.9667246189766866,-0.5715996234353439,0.6118199961942559,-0.874975454523642,-0.7066240619615787,0.059868583523884966,-0.5145589273847805,0.1321994000186012,-0.20035557296553985,-0.536787158866782,-0.914663137501803,0.6380685990255137,-0.8046372889258598,-0.40892109555530237,-0.7225602219225565,2.020222090548711
683,0.01724144485445136,-0.07516060964804011,0.5416721959041044,0.5229767353355931,0.7139419959954895,0.1308825743601304,0.18722377395956635,0.21452969027129767,-0.5404166515827509,-0.2971491086750077,0.1405138353157542,0.5216498247620627,1.106489985054726,0.06405013801384056,0.5143686092721057,0.5964750820963679,0.4938397787127215,1.6062997713471565,1.2538733549023073,-0.5579806838392993,0.03454356234861369,-0.31689734721435414,0.09941490227487537,-0.33148529575114644,0.09014545029192955,0.936893849061072,0.6712521979446309,0.12664609372387828,1.042668419009154,0.17391418866537647,0.10601135452895147,0.2807275117456545,-0.841630182493666,-0.3559533800336787,-0.7094637001266964,-0.456352697083117,-0.7166368893662278,-0.3831482124396981,-0.14718955279614324,-0.010709789864537583,-0.22841047061084682,-0.588389241518713,0.43796099160375396,0.03572330349486916,-0.8622372547750164,-0.1688403632490127,0.9263557447842398,0.7850447853643016,-0.5942670044527815,1.2692499255157907,-0.4514501901315554,-0.5766710177368081,0.8262034574188808,-0.22541436184378605,-0.7226910724211523,-0.5440105444220631,-0.912976422090597,0.3791487542908042,-0.05733635127282077,-0.2663367412286018,-1.0395666066286444,0.8239801618477625,-0.7263945930662916,0.7274100501760259,-0.2936215615375959,-0.9062059386759261,0.256066337477094,-0.4567463824560855,0.2649606105844987,-0.5137571032431288,-0.22541436184378605,-0.9683492466834884,0.8279946204799401,-0.7438662912595556,-0.5532961185687362,-0.6562304735071502,1.9198667620194476
684,-0.05452120658983947,-0.16547012752299936,0.34224857154340477,-0.2056551954626724,-0.18864511192281427,-0.04785297741600834,0.1382973743647203,-0.05613822249108471,-0.16068414098981837,-0.5164413060749239,0.04897400543172228,0.10126512860328106,0.7332507176290464,-0.09768268517807327,0.05415350597529989,0.03667591342393413,-0.07518504148584344,1.4021039561565363,1.013744225563402,-1.0965374606057345,-0.010363916048963398,-0.5122979661164238,0.3080604126283842,-0.641211955532265,-0.6703340216861803,0.2634036887590183,1.0924095476459352,0.00478014411155451,0.5135649769390022,0.2808226526799845,-0.0953461301759152,-0.3886040444192479,-0.8414541755398578,-0.29969261749680565,-0.632374448179024,-0.6110550057564461,-0.4163283005779134,-0.7838904725381295,-0.82027946757226,-0.197005951286523,-0.3962184643626875,-0.8543794460285391,0.8323558746064501,-0.008256629674402438,-0.8048515818263815,0.1978818215725629,1.0766699960634585,0.32750811408321534,-0.42022144483093626,0.39035473938163445,-0.5208978135185458,-0.44466084213030255,1.1251296501126193,-1.466167663724166,-0.9745965344559604,-0.45128016474631744,-0.9489882779757872,-0.6738467853596852,-0.3278440015275676,-0.7031516142393194,-1.3628462792501748,-0.5874290324743531,-1.095494925935678,0.19865158091016571,-1.5256273078518183,0.050452884128157904,0.8229825172642359,0.12090000853818235,0.5250410632979674,-0.1847150076408889,-1.466167663724166,0.25461253540751133,-0.12933445141081312,-0.3333180535956198,0.07659301305583666,0.16530752840018173,1.7056610375219883
685,-0.11186421016420676,-0.25293090993035366,0.25043885616538575,-0.1169112912438185,0.12412229036865186,0.36599993950645915,0.1839053673170418,-0.06823373194721169,-0.2241460328262529,-0.5017139284948793,0.04487774589296958,0.17865363700575387,0.9224351520346763,-0.20172796808453416,-0.12947219983925784,0.1232470961170373,-0.052914818753501805,1.5699477427296482,1.0497757331005015,-1.05960679144201,-0.001683484593615373,-0.47298730563344443,0.10424141214539473,-0.6451378145870639,-0.6561701749236472,0.4414682641145816,1.260875662957421,0.23618483918558178,0.4915391008504095,0.25248795108626554,-0.2264779725706035,-0.40652903910448684,-0.819535139081561,-0.20586759993812273,-0.36779362387444925,-0.5455392755506678,-0.43887695975793817,-0.8611536050059947,-0.6618455412323904,-0.14401009214780658,-0.33382841561665794,-0.7750460278685259,0.8280299155840739,0.03723832206458786,-0.9628963949760607,0.25758599845335145,1.1780515566850287,0.5143655105137537,-0.532266391771836,0.7205955059262381,-0.4664379795881884,-0.0634764852878125,1.2914869047104383,-1.4707827036500811,-0.5055898864954114,0.18083618850558172,-0.8881736844574943,-0.5957748039937534,-0.24871687885909913,-0.3645567645903108,-1.4306841181339849,-0.4068673566277215,-1.0461671561571906,0.316242724333836,-0.5744467510721616,0.20705153596919174,0.8243658965014509,0.34511337032601186,0.6329584298813624,0.023902311665575174,-1.4707827036500811,0.3810131818069432,0.0022275412495875173,-0.2454207908158407,-0.17984203120925357,0.2792133549376772,1.8315975890577254
686,-0.03520264692732959,-0.1280631972759417,0.9301930662337881,0.03135050655485569,0.18407002708547485,0.25048834762568645,0.46628059206404654,0.0611745482640205,-0.2665206030402296,-0.5944035886995426,0.09006460358793504,0.41626423112320465,1.1043958324282193,0.7595186349784332,-0.0868543296706469,0.186582550330052,0.04412609153207316,1.6848207124310053,1.174267873919872,-0.9321843337396701,-0.011701451163586136,-0.5136043165577634,0.13474440668517768,-0.5757856322077488,-0.571611802261906,0.42646379587940103,1.1778902309468833,0.26989090468404464,0.6352469693343843,1.0284141395722666,0.04554243056580396,-0.27718910071944164,-0.7742836902813544,0.14777042038661442,-0.634942665793502,-0.29711937906333324,-0.4724782528159976,-0.7131086439428086,-0.2785522145227104,-0.009067971758175385,-0.21626267882392652,-0.6966956645358784,0.833426499367639,-0.10836601333747647,-1.2027465860891229,0.4966209037934814,1.0334905448644685,0.5416186661444657,-0.5913278214329597,0.7734069611685492,-0.47382621244215983,-0.1965502158847503,0.9081941579604295,-1.5305565667818979,-0.7962731877873039,-1.4401037953751912,-1.0222185637284464,-0.017399465744228827,-0.28129824556510685,-0.25929285256898865,-1.2416817951042987,-0.3693817243373864,-1.0902707197043373,0.23973601800433614,-0.7139821514863062,0.3547405673879536,0.8700164141695024,0.43576596344872137,0.5487829564408515,-0.21189803922402106,-1.5305565667818979,0.17544932232054444,-0.054474293580002255,-0.4531712979935444,-0.2908845537043323,-0.4214940647124563,1.7941217876189786
687,0.2674194719634455,-0.23972573727957677,0.11691625439683541,-0.3806617809259439,-0.4151976306707864,0.3544599853704992,0.6300030694223104,-0.16273760890146727,0.22177384821969504,-0.5970291477917506,0.014637259834170305,0.4047381266236671,0.7573127304953443,0.1485964945739841,-0.2780567839515724,-0.12835221430562957,-0.1462635729517199,1.1468598532378516,1.2880350732577157,-1.0624540268932114,0.004665165229218459,-0.4003524782242404,0.6547811642790344,-0.8142578902564366,-0.8129914719632276,0.3860353130334323,1.214263405599127,0.24906340750675293,0.3852633842643145,0.8350065822230497,-0.03816582945993364,-0.5777048206521116,-0.7789612518559882,-0.591761267495526,-0.8647571947206372,-0.5587353236819494,-0.16813469764870034,-0.9868725544979867,-0.6375333254532201,-0.261718725949571,-0.18611825560998188,-0.8854175990358949,0.953453162404448,-0.6512569562123492,-1.2669970504928587,-0.28302238444991035,1.2508991094544126,-0.14365674089837177,-0.6646795148969354,-0.2482743305934157,-0.5991155020497846,-0.1689181432040138,-1.32492693310415,-2.1918939745912795,-0.8592899149311357,-0.1553125117963857,-1.0437361356018755,-0.7353896335208582,-0.7440053596860865,-1.0219000516592203,0.07147723393973592,-0.6798133842958275,-0.6766947675845085,-0.22492608532517433,-1.364245047446817,-0.6002036028511679,0.7960152359041092,0.20286370387870806,1.2974123602910905,0.5876317198963398,-2.1918939745912795,0.32480174723951877,0.5120415803417471,0.01859309989856184,0.3503383635661468,0.7749743176367929,1.2774492513619997
688,-0.009617399187404214,-0.2424596562910892,0.2590820765322511,-0.24151542129701106,-0.3081016911951534,0.3823591233598907,1.1685369410486686,-0.12140289010561636,0.7324293879969278,-0.5676792616591355,0.11821694380131162,0.49083849891030534,0.9276762794010888,0.31977723439336564,-0.24309717898777158,0.05176343340176864,-0.10319838614699037,1.2034690339725413,1.430507861936639,-1.004583922775323,0.10761322605581412,0.04010809748167285,0.6214646373851801,-0.7482602369967227,-0.6152479258899396,0.4780765339859693,1.3529332067948276,0.48687476084983794,0.6609258538573669,0.8482084269866444,0.05225923187719148,-0.5461219288177847,-0.7744949991829877,0.05519671206501313,-0.4220353650092797,-0.3614322322039523,0.10432660250854912,-0.9289882063225234,-0.25304212606634324,-0.06077832103602828,-0.043136641270493124,-0.6876678915883704,0.9824798598010908,-0.6022836496938737,-1.1972865141877618,0.18841096890333398,1.429437598752135,0.17494958730115173,-0.7880883395591322,0.11134406418410468,-0.5128483017816716,0.17395815921390326,-0.3042860262171586,-1.7288992882238057,-1.421836842987103,0.20352196349092733,-0.9850101080628566,-0.10778116589039972,-0.7670867672907544,-0.554265063150171,-0.3866826824227727,-0.10221849329895472,-0.6300799651276998,-0.13575185056517697,0.09192467196869722,-0.04692366627622424,0.8614659152212168,0.2828457316761462,1.4975467754067957,1.0866328272916157,-1.7288992882238057,0.4622201848235678,0.6312856392422911,-0.0933453835607838,0.7714055436447853,0.6710644632108755,1.6679841315141155
689,-0.07672595704463324,-0.13554634459444292,0.21591157825004859,-0.15051823932942882,-0.3782166133423472,0.5819233122998599,0.7529487129007474,-0.08836405429713262,0.22278766707292544,-0.6168010746496556,0.10617697092885162,0.5858604783971769,0.9103036611333092,0.4065950508826402,0.016848021946696608,0.010338179534071784,-0.03224215915298456,1.0513057964274706,1.50189284303006,-0.7826159620970936,0.15034986608007564,-0.33598984676999694,0.884349530614314,-0.7929649288342748,-0.73915167395684,0.5131763762685554,1.1876213037216135,0.7570313913870854,0.6292857155796722,0.549779043772339,0.023227185189728224,-0.40956243443070245,-0.8015906704801264,0.014387956467525364,-0.23774990492635925,-0.23154994307943366,-0.2493747270724862,-0.9066395104915111,-0.10321527873738845,0.06022318765790946,-0.11908692036787918,-0.7696356653332268,0.9437388324067778,-0.5626940056627049,-1.588560588893899,0.19140081270219003,1.1262140541143701,1.9542121154044652,-0.7775374241015206,0.2253987075156464,-0.5638150743256959,-0.1678332274046495,0.6149624038285347,-1.8912191759291084,-1.0645772900847863,-1.5131197241308245,-0.9301348038264083,0.07389006132512474,-0.9488555192553272,-0.5455535225842355,-0.0480597810439203,0.7105740704962242,-0.6418533734427454,-0.2077016404390556,-0.9655089792003004,-0.0839473593644363,0.36118661089179704,0.31243173129296414,1.357145148771595,0.46079743885022156,-1.8912191759291084,1.4383113377463634,-0.12484483195936036,-0.00547458225834761,0.43110665165879963,0.5024116945587168,1.2054077779184442
690,1.4499747880786702,1.8624533334422986,0.4661881470013155,0.94961248382356,0.2856208295799173,-0.3848122274245727,-0.45797925161122893,1.62077458910619,0.6833505100300087,0.5940439682551726,1.5394947500875755,-0.1406486969699365,1.4993644519296339,-0.582727542426963,0.5804833739907279,0.03680707153837642,0.311768566209044,2.4137432496119406,1.8892150540034522,-0.336698196356008,1.4511464291742269,-0.36869550478674545,-0.7453072980733625,1.2757998176901666,-0.11182058425825067,0.36900957006026125,0.33676383919470987,0.2609015764576408,0.789445490490301,-0.34675733562269684,1.8941358934454922,0.5805222459152831,-0.8100229900156846,-0.3989818544563029,-0.8765541169902331,-0.4662240772948747,-0.22099353887909096,-0.4531047432215071,-0.3658377783107915,0.0685689217510373,-1.171313549335956,0.07122764186175139,0.411770089778087,1.2673531488121372,0.9971688894828639,0.32991652804085114,1.8735347957322244,0.4685528726066198,2.243666559726453,0.5032690493748425,0.8221154994405826,-0.28476944713916347,0.1129144992943175,-0.9707740039312033,-0.08997822983035549,0.700523409298439,0.8216495089871177,-0.4574954054102732,0.20522765148027075,0.9633833887861349,-0.3830756931254884,-0.2669820824656196,0.5172385644953923,-0.06607429539097592,-1.6143194887135923,-0.16351544703022708,1.5224381350599596,-0.35992608206016474,-0.53712589227551,-0.9533498801332254,-0.9707740039312033,-0.6416500595304023,-0.06722861876619458,0.09678775922569786,-0.8396289952527527,-0.7010576336134596,0.7828014574692825
691,1.7517404645203718,1.8056295922840626,0.46859658586401753,0.7159176007231122,0.22403128568340083,-0.1275765267395877,-0.5244865655285484,1.5671455424131995,0.6507601421761575,0.5519376298570093,1.2655166041401822,-0.19002549180527167,1.7001310787426824,-0.6147333252266889,0.4435772414812657,-0.03567890140232411,0.1689887507976927,2.4627842455197,1.767245721792029,-0.362442083037465,1.270792210812315,-0.3320704514583292,-0.8371318598709648,1.0944736897512075,-0.14921202979378326,0.8497400661002417,0.03407568037192965,0.13605457758093206,0.7632868231445271,-0.5004347703756697,1.6517552456443974,0.41174768383005533,-0.828866477989213,-0.4953463997424151,-0.8153656536007036,-0.505986730742291,-0.4249517342102338,-0.5348971342608984,-0.5421619254281004,0.05560559407628882,-1.233525865705937,0.11872949878811616,0.43502562374030224,1.3082913997844454,0.9946908279529494,0.7454568343247416,1.7715363953205117,0.39736197674113743,2.1876748811634763,1.1535070859338266,0.7798427323358464,-0.4170240957923985,0.3200516947904946,-1.3124872406420791,-0.5073294862463829,0.0421121147974936,0.7665749526712663,-0.4301248168059458,0.19631964026219761,1.0688393929916062,-0.7231393394882366,-0.17004238377202371,0.6782391745643073,-0.17187011278045541,-1.6948136131900384,-0.06760511673041172,1.1655460335058614,-0.5915100944141671,-0.493001245380949,-1.0535832876216693,-1.3124872406420791,-0.6315316516342823,-0.22706354102342055,0.13774812175015236,-0.9081051336755922,-0.7176874439462684,0.7895098624595601
692,1.3985106752481975,1.7083969271698998,0.7011736887295631,0.8323037878625889,0.32969465455362645,-0.24962691413132418,-0.4674198493592215,1.6563998204458512,0.6918258231899104,0.44690440878201326,1.3554802384102131,0.09745541083238272,1.781885215271189,-0.38529066765308323,0.4594729461125353,0.1822515867896026,0.23948552951552868,2.7319675662470226,1.8447880497358224,-0.20931566806393895,1.4998807045933316,-0.5452639272339265,-0.8335603783890795,1.2474536038766908,-0.056494334506446,0.5177257394940322,0.08078089876680253,0.33911374221465346,0.9506267673548585,-0.33635094096281576,1.8048482373945323,0.4771191697178722,-0.8118245696522151,-0.4537375566398688,-0.8223693405398254,-0.4487559808595535,-0.2949082865047166,-0.2886047255943701,-0.25083181532704113,0.25262367159570864,-0.6765879811897544,0.45267591631379595,0.43698865788570074,1.3958457380931595,0.8537695436164161,0.6461948078082699,2.090693280086703,0.7489109510540861,2.365032263659396,1.728897865012969,0.796715455989799,-0.007613108070463286,0.9032534263503428,-0.810341590189771,-0.1052456157768212,0.3244493686351889,0.8337812989025858,-0.1302110984939947,0.5010555921117742,1.6937301903371034,-0.5990799417166951,0.2872761970877529,0.6176158878209964,0.06808962168421769,-0.8468805862048323,0.7177789108135423,1.6397027995539357,-0.08617593237071608,-0.3996992178609267,-0.8804634836654651,-0.810341590189771,-0.41802201688551704,0.03628813529281638,0.17791346089422602,-1.0085521384414788,-0.5935871040180312,1.0010895107075914
